1-56 2-51 3-29 4-58 5-52 6-66 7-29 8-50 9-36 10-43 11-51 12-49 13-57 14-66 15-41 16-51 
1-58 2-68 3-31 4-69 5-64 6-62 7-60 8-30 9-29 10-55 11-33 12-34 13-39 14-64 15-56 16-76 
1-57 2-77 3-57 4-68 5-4 6-53 7-44 8-42 9-83 10-20 11-41 12-63 13-61 14-45 15-55 16-47 
1-63 2-39 3-45 4-35 5-71 6-42 7-24 8-51 9-83 10-32 11-59 12-39 13-50 14-36 15-68 16-59 
1-81 2-67 3-70 4-52 5-65 6-54 7-17 8-65 9-51 10-51 11-46 12-31 13-48 14-64 15-77 16-43 
1-13 2-25 3-31 4-64 5-55 6-75 7-76 8-50 9-20 10-43 11-60 12-52 13-55 14-37 15-29 16-39 
1-56 2-58 3-30 4-37 5-55 6-58 7-80 8-73 9-64 10-55 11-50 12-26 13-45 14-48 15-20 16-22 
1-52 2-64 3-66 4-36 5-39 6-53 7-67 8-29 9-52 10-50 11-50 12-55 13-68 14-41 15-34 16-54 
1-42 2-20 3-66 4-73 5-64 6-49 7-58 8-37 9-57 10-38 11-38 12-49 13-56 14-46 15-43 16-50 
1-34 2-61 3-17 4-67 5-58 6-38 7-72 8-60 9-52 10-70 11-57 12-19 13-48 14-32 15-37 16-37 
1-59 2-32 3-58 4-31 5-29 6-23 7-39 8-26 9-49 10-60 11-51 12-65 13-65 14-31 15-51 16-48 
1-61 2-63 3-44 4-45 5-66 6-62 7-32 8-30 9-69 10-51 11-51 12-33 13-77 14-60 15-57 16-65 
1-49 2-45 3-74 4-47 5-59 6-35 7-39 8-53 9-54 10-39 11-30 12-74 13-36 14-31 15-23 16-47 
1-40 2-57 3-50 4-28 5-20 6-64 7-45 8-41 9-27 10-68 11-34 12-49 13-42 14-52 15-25 16-43 
1-44 2-48 3-28 4-54 5-76 6-41 7-53 8-57 9-33 10-68 11-73 12-60 13-37 14-34 15-45 16-67 
1-16 2-56 3-35 4-33 5-60 6-64 7-51 8-17 9-33 10-64 11-79 12-51 13-51 14-41 15-44 16-52 
1-55 2-33 3-38 4-69 5-65 6-58 7-27 8-36 9-35 10-37 11-54 12-43 13-42 14-21 15-59 16-54 
1-47 2-39 3-55 4-51 5-39 6-54 7-51 8-53 9-29 10-60 11-17 12-53 13-40 14-70 15-67 16-28 
1-52 2-41 3-51 4-86 5-62 6-18 7-42 8-52 9-68 10-42 11-54 12-14 13-48 14-31 15-23 16-14 
1-29 2-65 3-74 4-31 5-62 6-53 7-30 8-56 9-49 10-27 11-69 12-27 13-50 14-39 15-60 16-72 
1-29 2-61 3-32 4-39 5-17 6-28 7-69 8-39 9-36 10-29 11-26 12-57 13-68 14-51 15-93 16-88 
1-61 2-61 3-52 4-37 5-50 6-45 7-23 8-36 9-71 10-47 11-47 12-50 13-23 14-18 15-47 16-42 
1-69 2-41 3-29 4-68 5-21 6-45 7-51 8-6 9-24 10-46 11-49 12-68 13-42 14-61 15-60 16-73 
1-76 2-54 3-40 4-61 5-25 6-79 7-57 8-42 9-30 10-50 11-47 12-88 13-35 14-49 15-38 16-63 
1-60 2-49 3-62 4-52 5-34 6-31 7-73 8-59 9-77 10-38 11-61 12-57 13-48 14-51 15-45 16-60 
1-66 2-36 3-19 4-32 5-42 6-52 7-54 8-44 9-16 10-41 11-19 12-7 13-44 14-44 15-45 16-56 
1-50 2-54 3-52 4-36 5-50 6-44 7-46 8-41 9-57 10-15 11-47 12-57 13-50 14-38 15-56 16-37 
1-34 2-34 3-59 4-37 5-72 6-70 7-54 8-55 9-44 10-49 11-45 12-47 13-38 14-0 15-40 16-40 
1-49 2-63 3-46 4-70 5-49 6-58 7-47 8-47 9-58 10-48 11-32 12-52 13-22 14-59 15-42 16-35 
1-29 2-53 3-46 4-43 5-50 6-53 7-61 8-44 9-39 10-20 11-47 12-43 13-65 14-33 15-48 16-19 
1-34 2-36 3-75 4-47 5-35 6-23 7-64 8-25 9-37 10-48 11-54 12-63 13-58 14-47 15-39 16-73 
1-33 2-0 3-37 4-51 5-42 6-69 7-28 8-66 9-31 10-48 11-59 12-29 13-68 14-52 15-24 16-67 
1-57 2-35 3-60 4-35 5-43 6-45 7-59 8-46 9-65 10-53 11-14 12-36 13-38 14-51 15-34 16-51 
1-36 2-45 3-41 4-69 5-46 6-20 7-70 8-68 9-54 10-44 11-35 12-40 13-23 14-60 15-35 16-63 
1-90 2-36 3-50 4-50 5-53 6-13 7-50 8-61 9-54 10-70 11-63 12-20 13-51 14-40 15-38 16-56 
1-42 2-64 3-76 4-40 5-25 6-54 7-55 8-60 9-77 10-38 11-41 12-32 13-24 14-47 15-43 16-54 
1-44 2-43 3-45 4-96 5-39 6-51 7-47 8-37 9-22 10-63 11-62 12-58 13-35 14-31 15-51 16-62 
1-60 2-64 3-69 4-50 5-59 6-61 7-57 8-52 9-36 10-56 11-49 12-83 13-36 14-34 15-40 16-19 
1-56 2-21 3-46 4-52 5-61 6-45 7-46 8-59 9-36 10-59 11-46 12-43 13-54 14-64 15-77 16-43 
1-61 2-46 3-53 4-66 5-44 6-59 7-50 8-10 9-60 10-59 11-44 12-36 13-54 14-54 15-59 16-49 
1-41 2-32 3-42 4-47 5-71 6-61 7-38 8-55 9-21 10-66 11-37 12-52 13-65 14-41 15-61 16-53 
1-60 2-0 3-50 4-50 5-18 6-22 7-44 8-38 9-63 10-41 11-50 12-61 13-61 14-34 15-41 16-64 
1-41 2-65 3-30 4-41 5-43 6-43 7-33 8-38 9-58 10-81 11-65 12-39 13-43 14-41 15-63 16-57 
1-18 2-35 3-63 4-64 5-53 6-67 7-52 8-43 9-25 10-60 11-51 12-26 13-59 14-67 15-44 16-67 
1-52 2-26 3-40 4-37 5-42 6-46 7-47 8-40 9-61 10-41 11-18 12-61 13-15 14-60 15-57 16-25 
1-53 2-42 3-56 4-61 5-51 6-70 7-43 8-49 9-43 10-50 11-37 12-33 13-39 14-36 15-44 16-65 
1-64 2-49 3-52 4-45 5-33 6-51 7-26 8-30 9-19 10-27 11-43 12-46 13-51 14-35 15-16 16-41 
1-48 2-38 3-55 4-27 5-52 6-48 7-57 8-49 9-52 10-70 11-53 12-22 13-68 14-51 15-38 16-57 
1-58 2-51 3-92 4-72 5-68 6-58 7-9 8-35 9-57 10-17 11-66 12-72 13-42 14-76 15-58 16-22 
1-42 2-70 3-24 4-59 5-36 6-13 7-74 8-48 9-75 10-44 11-56 12-58 13-39 14-45 15-13 16-60 
1-23 2-54 3-43 4-34 5-60 6-29 7-71 8-73 9-61 10-42 11-42 12-67 13-60 14-91 15-33 16-38 
1-34 2-33 3-51 4-67 5-55 6-53 7-52 8-45 9-36 10-69 11-60 12-38 13-47 14-42 15-49 16-53 
1-31 2-54 3-65 4-45 5-46 6-15 7-58 8-47 9-44 10-65 11-80 12-53 13-21 14-44 15-65 16-59 
1-37 2-39 3-40 4-33 5-27 6-67 7-29 8-54 9-81 10-43 11-70 12-72 13-40 14-35 15-34 16-57 
1-40 2-33 3-57 4-61 5-28 6-41 7-43 8-44 9-30 10-59 11-60 12-44 13-66 14-57 15-49 16-84 
1-55 2-42 3-46 4-55 5-65 6-42 7-34 8-57 9-24 10-66 11-27 12-50 13-41 14-72 15-58 16-51 
1-24 2-80 3-55 4-39 5-37 6-29 7-33 8-50 9-51 10-49 11-63 12-33 13-59 14-37 15-45 16-40 
1-56 2-50 3-53 4-26 5-52 6-52 7-60 8-24 9-52 10-83 11-54 12-58 13-37 14-30 15-97 16-57 
1-52 2-34 3-64 4-47 5-59 6-19 7-54 8-93 9-43 10-55 11-43 12-68 13-35 14-41 15-61 16-22 
1-64 2-45 3-43 4-33 5-43 6-29 7-6 8-43 9-77 10-49 11-36 12-46 13-39 14-37 15-55 16-32 
1-35 2-45 3-53 4-41 5-68 6-23 7-29 8-73 9-75 10-36 11-31 12-41 13-34 14-46 15-45 16-72 
1-13 2-43 3-48 4-44 5-32 6-58 7-73 8-48 9-58 10-61 11-59 12-48 13-48 14-38 15-84 16-58 
1-49 2-45 3-58 4-71 5-45 6-36 7-69 8-70 9-31 10-40 11-50 12-50 13-62 14-53 15-48 16-40 
1-53 2-54 3-41 4-38 5-79 6-26 7-25 8-31 9-31 10-47 11-38 12-61 13-45 14-19 15-61 16-58 
1-46 2-67 3-57 4-43 5-73 6-34 7-49 8-29 9-45 10-8 11-65 12-42 13-64 14-49 15-40 16-26 
1-33 2-56 3-34 4-84 5-48 6-16 7-42 8-68 9-44 10-33 11-61 12-39 13-60 14-68 15-69 16-65 
1-45 2-58 3-32 4-47 5-45 6-33 7-36 8-61 9-78 10-26 11-45 12-52 13-55 14-73 15-46 16-45 
1-39 2-51 3-27 4-49 5-30 6-41 7-15 8-31 9-36 10-32 11-33 12-67 13-52 14-64 15-49 16-15 
1-45 2-47 3-65 4-46 5-35 6-71 7-46 8-47 9-53 10-16 11-70 12-50 13-62 14-69 15-38 16-49 
1-56 2-56 3-44 4-56 5-29 6-29 7-29 8-57 9-76 10-85 11-46 12-36 13-56 14-45 15-63 16-32 
1-33 2-50 3-28 4-58 5-52 6-49 7-29 8-60 9-34 10-65 11-49 12-73 13-62 14-68 15-71 16-44 
1-44 2-34 3-37 4-61 5-42 6-34 7-53 8-48 9-28 10-35 11-44 12-55 13-31 14-81 15-51 16-32 
1-52 2-62 3-61 4-72 5-45 6-74 7-24 8-57 9-36 10-50 11-41 12-44 13-43 14-40 15-36 16-69 
1-35 2-76 3-63 4-60 5-56 6-27 7-52 8-43 9-27 10-36 11-39 12-81 13-51 14-44 15-26 16-39 
1-31 2-27 3-65 4-46 5-44 6-17 7-50 8-39 9-36 10-23 11-40 12-68 13-42 14-36 15-49 16-43 
1-40 2-17 3-13 4-50 5-54 6-31 7-45 8-37 9-34 10-54 11-53 12-52 13-44 14-49 15-19 16-30 
1-57 2-71 3-50 4-61 5-26 6-50 7-54 8-37 9-49 10-30 11-26 12-41 13-92 14-66 15-40 16-54 
1-31 2-37 3-63 4-58 5-50 6-57 7-59 8-21 9-16 10-40 11-65 12-83 13-70 14-58 15-39 16-51 
1-50 2-52 3-26 4-46 5-37 6-53 7-83 8-42 9-66 10-56 11-54 12-48 13-25 14-65 15-60 16-40 
1-18 2-45 3-55 4-58 5-63 6-27 7-63 8-44 9-25 10-58 11-40 12-67 13-5 14-67 15-61 16-61 
1-52 2-9 3-51 4-63 5-32 6-71 7-59 8-35 9-35 10-40 11-43 12-42 13-67 14-16 15-42 16-41 
1-45 2-54 3-35 4-39 5-27 6-37 7-28 8-57 9-63 10-84 11-34 12-39 13-62 14-58 15-58 16-45 
1-40 2-69 3-78 4-57 5-20 6-48 7-50 8-44 9-57 10-61 11-26 12-63 13-16 14-51 15-40 16-46 
1-32 2-46 3-60 4-48 5-57 6-67 7-46 8-51 9-31 10-0 11-35 12-57 13-29 14-36 15-44 16-39 
1-87 2-54 3-77 4-23 5-64 6-31 7-62 8-64 9-32 10-68 11-50 12-31 13-64 14-62 15-57 16-70 
1-48 2-22 3-59 4-25 5-55 6-32 7-35 8-42 9-38 10-20 11-61 12-44 13-71 14-42 15-25 16-60 
1-72 2-32 3-38 4-69 5-57 6-40 7-38 8-56 9-63 10-57 11-52 12-16 13-57 14-28 15-49 16-43 
1-22 2-48 3-29 4-35 5-49 6-28 7-62 8-66 9-16 10-61 11-65 12-61 13-39 14-48 15-39 16-63 
1-52 2-51 3-55 4-81 5-58 6-47 7-70 8-47 9-47 10-44 11-69 12-54 13-64 14-48 15-63 16-31 
1-47 2-26 3-49 4-30 5-46 6-56 7-61 8-66 9-56 10-49 11-28 12-39 13-52 14-51 15-46 16-20 
1-38 2-61 3-70 4-68 5-56 6-42 7-45 8-52 9-35 10-55 11-54 12-25 13-43 14-39 15-81 16-49 
1-44 2-66 3-43 4-61 5-71 6-37 7-33 8-51 9-85 10-42 11-76 12-46 13-35 14-56 15-34 16-60 
1-61 2-53 3-62 4-61 5-50 6-44 7-53 8-59 9-73 10-63 11-61 12-48 13-40 14-53 15-43 16-50 
1-63 2-79 3-24 4-41 5-67 6-64 7-87 8-27 9-27 10-80 11-17 12-42 13-24 14-44 15-57 16-70 
1-56 2-48 3-52 4-46 5-40 6-28 7-64 8-41 9-41 10-42 11-44 12-77 13-41 14-46 15-36 16-69 
1-62 2-42 3-28 4-54 5-44 6-39 7-52 8-33 9-34 10-54 11-51 12-69 13-49 14-53 15-54 16-57 
1-20 2-53 3-49 4-46 5-45 6-21 7-36 8-77 9-43 10-45 11-50 12-61 13-59 14-74 15-48 16-68 
1-41 2-36 3-52 4-49 5-87 6-36 7-41 8-42 9-69 10-53 11-51 12-41 13-51 14-48 15-42 16-44 
1-32 2-41 3-41 4-36 5-52 6-45 7-50 8-75 9-46 10-33 11-27 12-60 13-60 14-67 15-35 16-38 
1-55 2-36 3-46 4-52 5-45 6-56 7-61 8-77 9-38 10-55 11-37 12-24 13-57 14-60 15-28 16-42 
1-59 2-3 3-64 4-29 5-36 6-33 7-43 8-20 9-42 10-74 11-50 12-72 13-53 14-15 15-14 16-63 
1-69 2-39 3-57 4-39 5-60 6-98 7-52 8-35 9-52 10-49 11-58 12-21 13-61 14-52 15-58 16-64 
1-48 2-40 3-29 4-35 5-51 6-62 7-53 8-46 9-46 10-45 11-56 12-34 13-44 14-34 15-56 16-45 
1-53 2-54 3-50 4-50 5-58 6-45 7-40 8-42 9-34 10-39 11-46 12-72 13-35 14-60 15-54 16-46 
1-48 2-27 3-44 4-43 5-62 6-40 7-40 8-43 9-79 10-58 11-58 12-44 13-43 14-64 15-26 16-15 
1-66 2-27 3-41 4-37 5-19 6-26 7-66 8-55 9-46 10-56 11-55 12-59 13-63 14-69 15-34 16-59 
1-55 2-38 3-33 4-65 5-48 6-36 7-41 8-26 9-30 10-57 11-47 12-110 13-23 14-55 15-67 16-45 
1-47 2-69 3-50 4-63 5-36 6-58 7-42 8-53 9-54 10-31 11-61 12-44 13-87 14-70 15-48 16-34 
1-53 2-61 3-63 4-59 5-66 6-37 7-32 8-36 9-43 10-75 11-58 12-31 13-42 14-39 15-60 16-66 
1-49 2-32 3-81 4-30 5-61 6-54 7-43 8-49 9-4 10-54 11-45 12-54 13-55 14-51 15-56 16-51 
1-63 2-74 3-48 4-37 5-30 6-74 7-46 8-56 9-27 10-61 11-41 12-74 13-38 14-47 15-49 16-79 
1-75 2-34 3-62 4-49 5-59 6-64 7-39 8-31 9-38 10-80 11-14 12-60 13-31 14-76 15-18 16-58 
1-25 2-40 3-24 4-53 5-37 6-43 7-43 8-77 9-57 10-71 11-74 12-81 13-58 14-57 15-42 16-53 
1-60 2-70 3-72 4-42 5-70 6-37 7-44 8-41 9-64 10-30 11-41 12-44 13-14 14-74 15-47 16-27 
1-74 2-26 3-42 4-67 5-45 6-41 7-57 8-44 9-60 10-39 11-29 12-37 13-25 14-73 15-14 16-77 
1-38 2-36 3-34 4-63 5-62 6-36 7-54 8-67 9-35 10-50 11-50 12-50 13-44 14-28 15-76 16-72 
1-30 2-45 3-43 4-48 5-56 6-61 7-44 8-63 9-74 10-63 11-36 12-46 13-69 14-35 15-75 16-39 
1-54 2-35 3-22 4-52 5-74 6-37 7-26 8-33 9-60 10-50 11-34 12-46 13-57 14-50 15-64 16-55 
1-10 2-51 3-54 4-0 5-61 6-57 7-30 8-59 9-72 10-43 11-43 12-52 13-29 14-39 15-50 16-57 
1-26 2-77 3-58 4-36 5-29 6-39 7-64 8-57 9-54 10-46 11-59 12-60 13-26 14-30 15-57 16-29 
1-35 2-59 3-39 4-84 5-62 6-41 7-71 8-49 9-39 10-52 11-40 12-71 13-60 14-68 15-30 16-77 
1-35 2-71 3-42 4-35 5-41 6-56 7-59 8-53 9-63 10-51 11-56 12-42 13-45 14-59 15-62 16-50 
1-33 2-60 3-92 4-57 5-39 6-23 7-30 8-46 9-72 10-32 11-52 12-40 13-49 14-72 15-80 16-72 
1-75 2-64 3-60 4-36 5-16 6-48 7-39 8-57 9-50 10-59 11-63 12-79 13-40 14-62 15-16 16-62 
1-61 2-41 3-65 4-55 5-51 6-48 7-44 8-68 9-66 10-53 11-31 12-36 13-39 14-49 15-47 16-53 
1-90 2-61 3-42 4-41 5-77 6-42 7-49 8-52 9-60 10-26 11-60 12-44 13-48 14-52 15-42 16-48 
1-62 2-40 3-42 4-39 5-42 6-41 7-55 8-42 9-59 10-48 11-39 12-50 13-15 14-59 15-41 16-32 
1-53 2-53 3-55 4-60 5-37 6-26 7-35 8-56 9-41 10-37 11-45 12-54 13-40 14-55 15-40 16-56 
1-33 2-63 3-54 4-39 5-12 6-50 7-77 8-18 9-18 10-59 11-33 12-71 13-44 14-25 15-58 16-75 
1-18 2-10 3-58 4-33 5-85 6-50 7-39 8-73 9-74 10-68 11-62 12-39 13-45 14-42 15-67 16-42 
1-65 2-94 3-28 4-66 5-63 6-62 7-47 8-49 9-42 10-9 11-72 12-51 13-55 14-59 15-35 16-52 
1-20 2-63 3-45 4-28 5-35 6-13 7-58 8-41 9-38 10-38 11-30 12-28 13-61 14-50 15-53 16-54 
1-71 2-58 3-39 4-56 5-38 6-55 7-31 8-39 9-43 10-64 11-49 12-40 13-38 14-27 15-7 16-39 
1-53 2-79 3-52 4-56 5-59 6-45 7-23 8-37 9-62 10-90 11-40 12-59 13-56 14-51 15-46 16-61 
1-31 2-33 3-66 4-54 5-55 6-45 7-55 8-53 9-55 10-62 11-61 12-59 13-40 14-62 15-59 16-43 
1-31 2-35 3-37 4-58 5-41 6-76 7-21 8-69 9-52 10-16 11-35 12-27 13-52 14-58 15-6 16-8 
1-41 2-23 3-65 4-48 5-4 6-58 7-38 8-18 9-66 10-48 11-74 12-32 13-52 14-18 15-29 16-63 
1-37 2-54 3-49 4-61 5-47 6-56 7-80 8-50 9-47 10-48 11-62 12-66 13-41 14-21 15-49 16-18 
1-41 2-59 3-12 4-32 5-34 6-48 7-63 8-36 9-68 10-19 11-62 12-29 13-25 14-54 15-33 16-54 
1-66 2-16 3-64 4-64 5-35 6-86 7-8 8-46 9-65 10-33 11-50 12-71 13-34 14-54 15-37 16-73 
1-46 2-64 3-85 4-71 5-44 6-16 7-42 8-40 9-38 10-58 11-44 12-22 13-74 14-66 15-54 16-56 
1-49 2-58 3-63 4-56 5-61 6-44 7-51 8-52 9-42 10-43 11-38 12-30 13-22 14-43 15-53 16-37 
1-56 2-33 3-97 4-40 5-72 6-23 7-46 8-38 9-54 10-79 11-48 12-37 13-32 14-38 15-48 16-44 
1-47 2-32 3-46 4-67 5-36 6-53 7-41 8-43 9-62 10-38 11-50 12-38 13-64 14-41 15-46 16-42 
1-38 2-39 3-54 4-46 5-53 6-28 7-59 8-50 9-51 10-55 11-50 12-53 13-67 14-40 15-28 16-43 
1-48 2-66 3-54 4-64 5-81 6-46 7-39 8-30 9-38 10-29 11-44 12-56 13-72 14-67 15-44 16-63 
1-46 2-55 3-61 4-41 5-60 6-44 7-35 8-59 9-57 10-31 11-52 12-57 13-58 14-59 15-53 16-34 
1-19 2-54 3-36 4-49 5-47 6-47 7-46 8-39 9-45 10-54 11-47 12-3 13-54 14-27 15-36 16-92 
1-67 2-87 3-20 4-79 5-41 6-68 7-36 8-33 9-49 10-33 11-38 12-65 13-32 14-40 15-46 16-63 
1-28 2-43 3-58 4-30 5-62 6-30 7-43 8-41 9-35 10-46 11-81 12-58 13-57 14-59 15-49 16-50 
1-92 2-62 3-52 4-59 5-50 6-34 7-70 8-55 9-53 10-37 11-63 12-49 13-42 14-72 15-54 16-17 
1-90 2-91 3-31 4-49 5-39 6-27 7-59 8-64 9-28 10-37 11-43 12-48 13-47 14-41 15-42 16-46 
1-73 2-42 3-58 4-39 5-35 6-11 7-41 8-37 9-33 10-42 11-65 12-77 13-61 14-52 15-48 16-37 
1-66 2-54 3-39 4-56 5-59 6-36 7-53 8-60 9-67 10-64 11-61 12-56 13-29 14-70 15-75 16-43 
1-71 2-83 3-42 4-49 5-55 6-23 7-85 8-62 9-49 10-48 11-54 12-68 13-52 14-59 15-12 16-52 
1-47 2-43 3-61 4-27 5-35 6-40 7-33 8-32 9-76 10-29 11-72 12-79 13-54 14-37 15-42 16-47 
1-31 2-60 3-61 4-37 5-53 6-114 7-50 8-37 9-60 10-33 11-27 12-33 13-54 14-57 15-56 16-41 
1-59 2-24 3-60 4-81 5-27 6-34 7-57 8-55 9-67 10-44 11-28 12-59 13-41 14-39 15-58 16-52 
1-38 2-50 3-37 4-26 5-75 6-15 7-24 8-88 9-35 10-39 11-48 12-54 13-23 14-71 15-44 16-47 
1-41 2-50 3-50 4-67 5-59 6-61 7-52 8-21 9-54 10-46 11-65 12-45 13-71 14-44 15-60 16-49 
1-80 2-43 3-67 4-63 5-20 6-39 7-37 8-40 9-24 10-55 11-27 12-44 13-36 14-60 15-37 16-44 
1-60 2-16 3-48 4-48 5-58 6-43 7-34 8-60 9-52 10-36 11-39 12-41 13-75 14-49 15-60 16-34 
1-31 2-61 3-53 4-55 5-45 6-55 7-61 8-59 9-57 10-55 11-70 12-39 13-44 14-58 15-42 16-45 
1-43 2-33 3-64 4-43 5-27 6-45 7-58 8-84 9-53 10-49 11-43 12-67 13-44 14-64 15-52 16-68 
1-32 2-31 3-39 4-44 5-39 6-52 7-47 8-35 9-35 10-48 11-37 12-40 13-25 14-68 15-39 16-64 
1-28 2-34 3-63 4-41 5-57 6-78 7-35 8-44 9-48 10-30 11-11 12-30 13-74 14-50 15-42 16-19 
1-61 2-72 3-20 4-44 5-45 6-33 7-77 8-9 9-42 10-27 11-55 12-45 13-33 14-57 15-50 16-43 
1-49 2-51 3-19 4-42 5-58 6-77 7-55 8-66 9-41 10-53 11-32 12-51 13-51 14-41 15-25 16-48 
1-58 2-56 3-41 4-49 5-72 6-76 7-49 8-84 9-32 10-26 11-72 12-43 13-52 14-39 15-45 16-29 
1-48 2-96 3-46 4-46 5-49 6-58 7-31 8-51 9-25 10-47 11-61 12-36 13-59 14-37 15-54 16-67 
1-43 2-53 3-63 4-37 5-50 6-40 7-42 8-83 9-44 10-49 11-51 12-70 13-23 14-56 15-45 16-43 
1-47 2-58 3-72 4-46 5-61 6-67 7-58 8-29 9-49 10-52 11-37 12-58 13-54 14-47 15-45 16-41 
1-62 2-34 3-66 4-50 5-53 6-38 7-36 8-14 9-52 10-49 11-16 12-35 13-46 14-58 15-35 16-78 
1-50 2-39 3-6 4-66 5-68 6-45 7-43 8-61 9-44 10-55 11-31 12-38 13-68 14-23 15-34 16-33 
1-55 2-62 3-26 4-51 5-41 6-38 7-77 8-10 9-45 10-56 11-65 12-41 13-60 14-55 15-62 16-67 
1-48 2-77 3-54 4-51 5-36 6-63 7-31 8-36 9-57 10-67 11-63 12-35 13-33 14-39 15-37 16-44 
1-46 2-67 3-78 4-55 5-62 6-42 7-60 8-46 9-46 10-44 11-48 12-51 13-60 14-60 15-34 16-43 
1-53 2-28 3-54 4-28 5-54 6-51 7-55 8-45 9-42 10-73 11-67 12-28 13-44 14-46 15-47 16-44 
1-39 2-94 3-54 4-67 5-43 6-30 7-66 8-45 9-60 10-33 11-34 12-37 13-29 14-51 15-45 16-65 
1-4 2-54 3-54 4-47 5-63 6-52 7-45 8-59 9-66 10-100 11-57 12-45 13-37 14-58 15-47 16-80 
1-42 2-46 3-43 4-51 5-43 6-60 7-48 8-45 9-64 10-34 11-47 12-80 13-69 14-73 15-47 16-45 
1-39 2-56 3-24 4-42 5-50 6-45 7-24 8-41 9-49 10-64 11-39 12-59 13-43 14-58 15-20 16-53 
1-65 2-60 3-57 4-56 5-55 6-63 7-54 8-80 9-52 10-60 11-52 12-28 13-75 14-67 15-38 16-84 
1-70 2-46 3-48 4-37 5-40 6-46 7-53 8-44 9-50 10-51 11-17 12-43 13-53 14-75 15-46 16-61 
1-52 2-69 3-45 4-43 5-57 6-50 7-48 8-36 9-58 10-47 11-51 12-42 13-43 14-50 15-33 16-56 
1-55 2-72 3-66 4-58 5-45 6-81 7-70 8-41 9-57 10-74 11-56 12-45 13-55 14-35 15-71 16-21 
1-79 2-53 3-30 4-38 5-25 6-34 7-84 8-61 9-41 10-51 11-78 12-53 13-59 14-59 15-48 16-41 
1-55 2-74 3-28 4-49 5-36 6-39 7-21 8-53 9-27 10-23 11-40 12-52 13-40 14-55 15-48 16-37 
1-49 2-50 3-79 4-47 5-27 6-82 7-47 8-53 9-13 10-77 11-50 12-46 13-74 14-31 15-40 16-24 
1-49 2-31 3-61 4-65 5-57 6-47 7-49 8-56 9-62 10-66 11-72 12-52 13-44 14-38 15-34 16-55 
1-80 2-34 3-58 4-6 5-48 6-72 7-23 8-41 9-84 10-47 11-49 12-94 13-61 14-22 15-45 16-45 
1-38 2-24 3-61 4-81 5-62 6-72 7-38 8-22 9-53 10-65 11-45 12-54 13-42 14-67 15-46 16-88 
1-69 2-46 3-68 4-56 5-66 6-42 7-39 8-27 9-57 10-59 11-41 12-61 13-28 14-32 15-23 16-71 
1-74 2-27 3-72 4-40 5-77 6-66 7-47 8-47 9-53 10-75 11-34 12-59 13-21 14-42 15-22 16-42 
1-57 2-61 3-17 4-54 5-54 6-45 7-55 8-41 9-53 10-40 11-66 12-49 13-46 14-45 15-49 16-32 
1-52 2-67 3-66 4-41 5-51 6-43 7-48 8-80 9-75 10-39 11-51 12-50 13-79 14-60 15-60 16-52 
1-32 2-44 3-50 4-70 5-51 6-81 7-54 8-77 9-55 10-51 11-57 12-65 13-63 14-53 15-61 16-42 
1-49 2-30 3-30 4-60 5-26 6-39 7-35 8-59 9-22 10-38 11-69 12-17 13-60 14-65 15-27 16-46 
1-83 2-47 3-34 4-39 5-45 6-43 7-17 8-49 9-74 10-46 11-47 12-46 13-70 14-65 15-31 16-50 
1-34 2-58 3-57 4-32 5-28 6-48 7-24 8-51 9-60 10-42 11-6 12-80 13-34 14-52 15-49 16-67 
1-88 2-62 3-64 4-64 5-46 6-43 7-31 8-42 9-52 10-56 11-49 12-44 13-55 14-43 15-51 16-33 
1-34 2-74 3-39 4-32 5-22 6-42 7-35 8-44 9-69 10-42 11-62 12-49 13-44 14-45 15-49 16-62 
1-36 2-53 3-65 4-50 5-63 6-53 7-63 8-78 9-60 10-59 11-44 12-27 13-50 14-37 15-64 16-44 
1-46 2-49 3-84 4-56 5-43 6-43 7-26 8-42 9-41 10-63 11-62 12-51 13-44 14-36 15-48 16-37 
1-58 2-73 3-0 4-60 5-56 6-32 7-58 8-23 9-80 10-91 11-69 12-54 13-42 14-60 15-53 16-52 
1-47 2-67 3-47 4-35 5-89 6-24 7-45 8-56 9-24 10-20 11-40 12-35 13-57 14-13 15-19 16-65 
1-32 2-21 3-41 4-19 5-43 6-31 7-51 8-59 9-58 10-38 11-48 12-63 13-42 14-64 15-67 16-41 
1-49 2-32 3-73 4-53 5-41 6-50 7-41 8-52 9-61 10-45 11-32 12-64 13-47 14-30 15-83 16-53 
1-46 2-68 3-61 4-80 5-53 6-45 7-35 8-65 9-51 10-68 11-54 12-38 13-69 14-27 15-69 16-57 
1-53 2-54 3-44 4-62 5-32 6-46 7-39 8-68 9-55 10-52 11-57 12-16 13-41 14-29 15-58 16-28 
1-36 2-35 3-44 4-39 5-0 6-67 7-46 8-30 9-48 10-25 11-50 12-52 13-36 14-54 15-11 16-32 
1-62 2-15 3-45 4-32 5-54 6-60 7-68 8-38 9-42 10-76 11-34 12-20 13-64 14-52 15-43 16-36 
1-47 2-34 3-43 4-52 5-34 6-52 7-28 8-66 9-35 10-41 11-52 12-48 13-58 14-80 15-11 16-52 
1-46 2-58 3-35 4-32 5-37 6-49 7-43 8-72 9-80 10-63 11-42 12-41 13-76 14-71 15-46 16-28 
1-59 2-19 3-40 4-60 5-47 6-39 7-45 8-46 9-26 10-43 11-43 12-62 13-65 14-48 15-38 16-36 
