2-43 3-43 10-78 15-87 23-47 27-47 34-38 36-29 39-23 42-53 52-49 55-70 59-59 63-32 67-61 76-63 85-38 86-42 90-43 93-55 99-52 107-68 114-61
2-15 5-68 11-50 13-53 24-47 28-27 34-65 36-46 38-77 40-74 52-55 54-66 59-40 63-42 67-44 76-16 85-56 86-58 90-54 93-55 98-64 110-48 113-64
2-45 3-70 9-55 15-39 23-74 26-28 34-66 37-31 38-63 44-30 53-34 56-44 59-24 63-82 67-40 76-72 85-79 86-64 90-63 93-39 100-39 110-53 116-42
2-56 3-64 10-52 13-34 23-39 27-41 34-46 36-52 39-67 44-31 52-40 57-70 59-40 65-18 67-53 76-72 85-61 86-41 90-33 93-82 98-47 107-59 114-53
2-38 4-35 10-51 14-78 23-49 26-30 34-67 36-47 39-55 40-88 52-35 55-43 59-34 63-49 67-44 76-31 85-51 86-54 90-58 93-64 99-53 108-36 114-41
2-76 3-58 10-34 15-50 23-64 26-56 34-46 36-53 39-53 40-34 52-24 55-45 59-57 63-31 67-70 76-56 85-80 86-55 90-49 93-22 99-37 108-55 114-55
2-45 4-41 10-49 15-43 23-60 26-60 34-51 36-50 39-59 41-19 52-53 55-54 59-51 63-72 67-69 76-55 85-46 86-52 90-37 93-40 98-47 107-43 115-53
2-59 4-45 9-29 14-60 23-39 26-39 34-28 36-69 39-60 42-52 52-48 55-36 59-58 63-68 67-44 76-78 85-65 86-58 90-34 93-65 98-48 107-36 114-54
2-47 4-66 9-41 14-68 23-63 27-16 34-57 36-12 39-3 42-42 52-45 55-42 59-61 63-12 67-44 76-44 85-76 86-57 90-49 93-81 98-82 107-52 115-33
2-65 4-67 10-48 14-32 23-58 26-60 34-51 36-45 39-62 41-45 52-60 55-73 59-59 63-43 67-45 76-67 85-37 86-41 90-15 93-42 98-54 108-23 114-63
2-44 3-29 11-47 13-48 24-33 28-34 34-25 36-66 38-32 40-63 52-47 54-56 59-73 63-54 67-44 76-48 85-56 86-37 90-28 93-57 99-36 111-35 113-59
2-43 6-55 10-51 13-31 23-60 27-48 34-70 36-34 39-46 41-41 52-64 57-63 59-33 65-66 67-88 76-54 85-65 86-43 90-42 93-16 99-39 111-43 114-45
2-56 3-62 10-70 15-55 23-35 26-40 34-41 36-39 39-50 40-46 52-62 55-15 59-85 63-74 67-45 76-45 85-32 86-50 90-64 93-34 99-27 107-47 114-43
2-42 6-65 10-56 14-49 23-71 27-56 34-32 36-44 39-24 44-58 52-62 57-73 59-32 65-23 67-21 76-45 85-38 86-33 90-29 93-88 99-68 111-52 117-68
2-31 4-70 9-65 15-64 23-28 26-50 34-48 36-41 39-68 44-73 52-61 55-51 59-45 63-27 67-71 76-36 85-44 86-74 90-45 93-50 99-73 107-54 114-41
2-44 4-35 9-26 15-55 23-36 26-53 34-66 36-57 39-42 44-48 52-40 55-42 59-9 63-55 67-62 76-47 85-49 86-56 90-52 93-43 98-74 107-59 115-43
2-22 3-66 10-60 13-59 23-120 27-49 34-60 36-47 39-55 44-52 52-46 57-39 59-13 65-51 67-42 76-52 85-83 86-48 90-50 93-38 98-54 111-63 114-84
2-63 4-40 9-32 15-49 23-51 26-36 34-39 36-31 39-33 40-68 52-90 55-61 59-72 63-62 67-62 76-32 85-64 86-29 90-57 93-74 98-62 107-41 114-54
2-69 3-69 11-45 16-84 24-49 28-55 34-34 36-32 38-62 42-66 52-30 54-41 59-51 63-68 67-59 76-45 85-57 86-31 90-56 93-41 99-38 111-44 113-70
2-52 4-36 9-54 14-71 23-47 27-39 34-74 36-30 39-41 40-59 52-60 55-85 59-63 63-19 67-39 76-80 85-58 86-50 90-56 93-25 99-45 107-44 114-3
2-64 3-34 11-49 14-36 23-55 27-39 34-47 37-38 38-34 41-72 53-58 56-71 59-54 63-54 67-33 76-51 85-44 86-39 90-53 93-57 100-46 110-21 116-44
2-50 4-12 10-45 14-76 23-23 26-49 34-32 36-70 39-47 44-60 52-68 55-50 59-72 63-75 67-74 76-56 85-27 86-71 90-59 93-53 98-54 107-18 114-33
2-37 6-53 10-69 14-37 23-57 27-72 34-61 36-49 39-50 43-31 52-69 57-69 59-64 65-51 67-54 76-43 85-56 86-48 90-43 93-41 99-75 107-31 114-70
2-65 4-74 10-33 15-48 23-71 27-52 34-30 36-29 39-46 44-48 52-37 55-70 59-59 63-43 67-40 76-43 85-61 86-63 90-58 93-74 98-73 108-37 115-46
2-39 4-70 10-61 15-42 23-73 26-15 34-72 36-59 39-73 40-52 52-35 55-62 59-25 63-52 67-11 76-64 85-33 86-32 90-17 93-46 98-67 108-52 115-53
2-50 4-26 10-67 14-46 23-28 26-16 34-48 36-44 39-47 42-67 52-57 55-66 59-50 63-59 67-62 76-65 85-71 86-51 90-26 93-35 99-54 107-15 114-25
2-13 3-55 10-49 14-39 23-29 27-31 34-39 36-46 39-38 42-43 52-46 55-43 59-56 63-68 67-83 76-59 85-43 86-33 90-45 93-44 99-53 108-66 115-55
2-55 4-62 9-58 14-45 23-44 27-44 34-43 36-38 39-43 42-60 52-73 55-42 59-43 63-54 67-67 76-54 85-38 86-42 90-57 93-42 99-18 108-32 114-32
1-33 3-47 10-67 15-39 23-54 25-45 34-55 36-32 38-71 43-77 52-42 54-59 59-46 63-51 67-37 76-49 85-54 86-70 90-20 93-36 99-45 110-33 113-71
2-45 5-43 11-41 13-27 24-39 28-52 34-71 36-28 38-47 42-60 52-27 54-30 59-59 63-56 67-43 76-23 85-40 86-47 90-16 93-16 99-87 111-52 113-49
2-47 6-41 11-66 13-70 24-59 28-47 34-57 36-48 38-51 42-77 52-61 54-49 59-55 63-23 67-42 76-75 85-54 86-58 90-62 93-28 98-16 110-42 113-49
2-39 3-66 9-36 14-83 23-31 26-35 34-67 36-24 39-19 42-14 52-57 55-56 59-57 63-28 67-36 76-44 85-61 86-34 90-43 93-41 99-37 107-52 115-79
2-59 6-45 10-39 13-50 23-47 26-34 34-56 36-59 39-78 43-59 52-59 57-62 59-70 65-44 67-58 76-47 85-18 86-46 90-54 93-29 98-38 107-55 117-7
1-34 3-62 10-60 15-29 23-48 25-43 34-35 36-42 38-68 40-66 52-34 54-55 59-37 63-64 67-21 76-47 85-47 86-77 90-35 93-27 98-45 107-23 114-40
2-41 4-47 9-69 15-45 23-55 27-46 34-60 36-50 39-31 42-47 52-23 55-53 59-51 63-48 67-36 76-73 85-26 86-46 90-78 93-41 99-29 107-39 115-18
2-42 6-89 11-60 16-57 24-40 28-70 34-69 36-18 38-49 43-43 52-34 54-62 59-50 63-53 67-84 76-52 85-60 86-40 90-52 93-47 98-52 110-55 113-58
2-43 4-53 10-22 14-44 23-37 27-41 34-65 36-95 39-17 42-30 52-50 55-59 59-61 63-38 67-44 76-64 85-42 86-69 90-58 93-42 99-44 108-72 114-19
2-59 3-83 10-77 13-47 23-57 26-42 34-48 36-45 39-50 44-45 52-74 57-76 59-56 65-40 67-31 76-45 85-60 86-43 90-38 93-60 99-74 111-28 117-63
2-66 3-30 11-54 15-47 24-48 28-48 34-56 37-57 39-61 43-50 53-39 54-23 59-41 64-37 67-36 76-24 85-42 86-55 90-42 94-23 98-56 107-53 114-71
2-68 3-65 9-38 15-55 23-43 27-59 34-76 37-53 38-50 44-59 53-22 56-65 59-61 63-25 67-45 76-43 85-49 86-44 90-28 93-53 99-64 110-47 116-55
2-25 4-18 9-54 15-14 23-75 27-60 34-16 36-52 39-38 44-46 52-76 55-44 59-77 63-18 67-52 76-41 85-62 86-25 90-30 93-28 99-52 107-64 115-55
2-51 6-64 9-44 14-44 23-28 26-25 34-51 37-41 38-54 44-54 53-29 56-45 59-38 63-36 67-36 76-51 85-40 86-55 90-5 93-57 99-28 110-64 116-27
2-39 3-51 9-44 14-34 23-70 26-58 34-73 36-52 39-41 40-43 52-69 55-54 59-44 63-42 67-67 76-57 85-62 86-49 90-26 93-43 99-36 108-50 115-64
2-67 6-34 11-13 16-51 24-54 28-54 34-33 36-29 38-11 42-50 52-54 54-57 59-18 63-54 67-54 76-46 85-43 86-37 90-52 93-58 99-21 111-40 113-69
2-28 4-27 9-40 14-37 23-45 26-40 34-33 36-22 39-71 41-28 52-58 55-28 59-56 63-51 67-48 76-49 85-26 86-30 90-46 93-65 98-38 107-56 114-68
2-40 3-26 9-47 15-62 23-40 27-76 34-7 36-51 39-31 42-38 52-20 55-53 59-27 63-17 67-24 76-54 85-60 86-32 90-50 93-54 99-61 108-67 115-30
2-49 3-50 10-19 15-60 23-54 27-68 34-36 36-64 39-56 41-58 52-52 55-41 59-86 63-75 67-50 76-42 85-46 86-28 90-42 93-30 99-53 107-29 115-13
2-31 6-80 9-60 15-51 23-62 26-11 34-63 37-34 38-48 41-32 53-62 56-41 59-61 63-43 67-59 76-76 85-27 86-44 90-33 93-52 99-54 110-38 116-51
2-50 3-53 10-75 14-67 23-77 27-51 34-44 36-54 39-68 44-39 52-56 55-70 59-41 63-64 67-26 76-62 85-71 86-27 90-22 93-46 99-31 107-75 114-71
2-42 4-51 9-34 15-49 23-64 27-34 34-46 36-43 39-46 44-47 52-37 55-49 59-63 63-37 67-53 76-32 85-20 86-40 90-36 93-71 98-26 107-65 114-70
2-49 3-56 9-41 15-32 23-55 26-33 34-60 36-9 39-47 42-46 52-55 55-48 59-51 63-48 67-46 76-24 85-56 86-61 90-42 93-65 98-42 108-55 114-41
2-40 3-44 11-20 15-17 24-38 28-73 34-53 37-51 39-77 45-84 53-32 54-59 60-72 63-50 67-39 76-59 85-55 86-38 90-44 94-59 98-29 107-44 114-24
2-49 6-68 10-29 13-57 23-43 27-56 34-53 36-35 39-32 41-50 52-49 57-72 59-23 65-67 67-41 76-40 85-23 86-56 90-52 93-57 98-53 111-77 117-45
1-77 3-42 9-40 15-37 23-57 25-53 34-68 36-51 38-48 40-35 52-26 54-21 59-51 63-55 67-43 76-32 85-46 86-40 90-23 93-34 99-71 110-58 113-18
2-35 4-42 9-47 15-55 23-35 26-39 34-83 36-70 39-53 41-55 52-54 55-70 59-21 63-35 67-60 76-33 85-14 86-49 90-74 93-62 99-43 108-68 114-62
2-49 4-72 9-33 15-52 23-71 26-38 34-40 36-34 39-43 40-36 52-47 55-63 59-36 63-61 67-41 76-52 85-68 86-42 90-81 93-40 98-71 107-27 115-38
2-70 4-68 10-36 15-44 23-69 27-56 34-41 36-47 39-44 41-53 52-36 55-37 59-35 63-62 67-53 76-30 85-62 86-71 90-20 93-59 99-46 108-25 114-35
2-35 4-41 10-58 15-64 23-62 26-60 34-41 36-49 39-73 44-66 52-46 55-63 59-62 63-60 67-31 76-23 85-52 86-56 90-40 93-19 98-48 108-45 114-67
2-36 3-46 9-30 14-56 23-57 26-52 34-57 36-36 39-51 44-54 52-17 55-77 59-38 63-61 67-69 76-29 85-30 86-80 90-59 93-57 98-48 107-62 114-30
2-57 4-37 9-67 15-42 23-65 27-39 34-27 36-42 39-37 44-57 52-47 55-37 59-18 63-48 67-37 76-28 85-39 86-54 90-42 93-35 98-56 108-43 115-42
2-56 3-42 11-48 14-37 23-52 26-49 34-57 37-32 38-27 41-55 53-48 56-37 59-37 63-35 67-35 76-27 85-46 86-43 90-72 93-61 99-74 110-49 116-13
2-30 3-59 11-66 16-40 24-48 28-53 34-69 36-76 38-42 41-60 52-36 54-53 59-55 63-45 67-61 76-34 85-65 86-31 90-70 93-57 99-16 111-38 113-66
2-1 6-71 10-78 14-63 23-41 26-45 34-70 36-39 39-51 41-79 52-50 57-83 59-79 65-61 67-28 76-48 85-59 86-66 90-36 93-35 99-44 107-51 114-51
2-65 4-48 9-62 15-48 23-41 27-32 34-51 36-39 39-24 41-35 52-9 55-43 59-47 63-45 67-27 76-60 85-58 86-37 90-45 93-48 98-60 108-40 115-77
2-46 3-60 9-58 14-58 23-41 26-74 34-39 36-52 39-35 42-39 52-63 55-21 59-88 63-45 67-31 76-41 85-65 86-76 90-28 93-76 98-45 107-45 114-58
2-50 3-83 10-54 14-51 23-24 26-50 34-50 36-49 39-52 40-42 52-54 55-52 59-51 63-46 67-44 76-45 85-39 86-32 90-36 93-65 98-64 107-72 114-56
2-35 3-46 10-40 15-44 23-80 27-28 34-35 36-50 39-60 44-31 52-41 55-41 59-51 63-85 67-55 76-36 85-12 86-41 90-45 93-32 99-30 107-50 114-42
2-45 5-31 11-87 16-29 24-56 28-59 34-70 36-76 38-39 43-36 52-53 54-33 59-58 63-40 67-66 76-60 85-69 86-22 90-41 93-55 99-32 110-62 113-56
2-20 3-35 9-31 15-55 23-57 26-21 34-31 36-38 39-49 41-27 52-51 55-77 59-59 63-51 67-72 76-38 85-16 86-39 90-40 93-52 99-30 108-29 115-44
1-34 3-60 9-46 15-55 23-27 25-47 34-43 36-59 38-55 40-48 52-60 54-38 59-44 63-43 67-48 76-39 85-56 86-51 90-65 93-86 98-49 107-57 114-6
2-26 3-37 10-33 14-51 23-10 26-44 34-46 36-37 39-43 41-63 52-49 57-48 59-42 65-69 67-51 76-64 85-24 86-47 90-52 93-46 99-32 107-32 114-31
2-52 6-48 11-85 15-47 23-44 26-22 34-30 37-29 38-64 43-42 53-55 56-59 59-44 63-44 67-56 76-65 85-35 86-34 90-28 93-43 99-23 110-64 116-17
2-63 3-56 10-36 15-34 23-29 27-61 34-42 36-35 39-29 42-47 52-69 55-65 59-61 63-52 67-76 76-56 85-39 86-51 90-45 93-49 98-21 108-32 115-30
2-52 4-7 10-24 15-39 23-57 27-76 34-18 36-47 39-43 41-11 52-59 55-51 59-6 63-53 67-38 76-64 85-52 86-60 90-54 93-57 98-64 107-24 114-40
2-21 3-71 9-69 15-57 23-43 26-59 34-44 36-28 39-51 42-37 52-44 55-64 59-37 63-70 67-56 76-55 85-80 86-78 90-43 93-27 99-72 108-47 114-28
2-43 3-61 9-75 14-42 23-37 26-46 34-54 36-25 39-46 42-11 52-48 55-64 59-52 63-50 67-40 76-28 85-95 86-72 90-38 93-14 99-41 107-43 114-60
1-65 3-54 10-36 13-59 23-48 25-26 34-83 36-68 38-50 43-47 52-16 54-51 59-61 63-70 67-64 76-18 85-33 86-38 90-30 93-49 98-52 110-55 113-30
2-44 4-57 9-61 14-64 23-56 26-60 34-45 36-38 39-59 41-83 52-76 55-49 59-59 63-19 67-25 76-83 85-26 86-83 90-29 93-36 99-58 108-50 114-73
2-74 3-57 11-15 16-42 24-18 28-80 34-52 36-36 38-42 41-43 52-46 54-50 59-32 63-41 67-56 76-44 85-39 86-67 90-40 93-47 98-55 111-23 113-41
1-21 3-37 10-25 15-54 23-51 25-48 34-59 36-96 38-48 40-58 52-56 54-65 59-30 63-72 67-52 76-63 85-65 86-61 90-53 93-50 98-48 107-41 113-34
2-54 3-69 10-18 14-55 23-58 27-25 34-47 36-62 39-57 41-54 52-77 57-50 59-53 65-53 67-12 76-59 85-64 86-57 90-79 93-36 99-50 111-18 117-64
2-55 6-53 11-25 13-21 24-49 28-83 34-45 36-61 38-53 40-39 52-53 54-63 59-52 63-49 67-30 76-41 85-41 86-52 90-15 93-65 98-34 110-60 113-80
2-44 4-50 9-59 15-33 23-70 27-54 34-45 36-73 39-64 40-44 52-58 55-42 59-38 63-39 67-43 76-48 85-60 86-54 90-47 93-21 99-49 108-57 114-37
2-72 3-58 11-39 15-56 23-52 27-59 34-50 37-56 38-76 44-26 53-35 56-87 59-64 63-55 67-30 76-33 85-48 86-65 90-43 93-43 99-82 110-59 116-77
2-51 3-53 10-26 15-25 23-51 27-71 34-68 36-42 39-87 44-45 52-49 55-37 59-58 63-15 67-38 76-48 85-46 86-42 90-41 93-29 98-58 107-48 114-24
2-53 4-14 10-69 14-22 23-71 27-62 34-58 36-67 39-48 41-36 52-38 55-31 59-56 63-18 67-37 76-35 85-29 86-33 90-88 93-41 99-73 107-38 114-49
2-48 3-71 10-45 14-59 23-43 27-63 34-39 36-47 39-52 41-32 52-61 57-52 59-56 65-61 67-39 76-60 85-53 86-29 90-65 93-54 98-37 107-32 114-57
2-56 6-47 10-46 14-48 23-12 26-14 34-48 36-64 39-59 43-56 52-21 57-62 59-64 65-41 67-53 76-56 85-52 86-45 90-46 93-53 98-28 107-54 117-60
2-78 6-79 10-34 14-44 23-67 26-46 34-80 36-62 39-45 44-46 52-29 57-59 59-62 65-45 67-44 76-48 85-35 86-41 90-64 93-94 98-44 111-65 117-48
2-70 3-51 9-48 15-38 23-63 27-40 34-57 36-69 39-61 44-68 52-45 55-31 59-50 63-50 67-56 76-38 85-65 86-68 90-46 93-44 98-60 107-36 114-30
2-50 3-63 9-52 15-32 23-42 26-32 34-38 36-68 39-48 44-17 52-55 55-41 59-50 63-34 67-32 76-47 85-61 86-47 90-37 93-19 99-15 108-89 115-54
1-41 3-47 9-46 15-43 23-52 25-47 34-68 36-47 38-64 41-51 52-55 54-28 59-61 63-34 67-56 76-39 85-63 86-24 90-53 93-39 98-49 110-63 113-30
2-32 6-48 11-29 15-56 23-50 26-59 34-82 37-60 38-33 43-54 53-32 56-53 59-36 63-42 67-54 76-46 85-58 86-39 90-31 93-69 100-68 110-37 116-71
2-56 3-56 9-42 15-28 23-48 27-56 34-43 36-74 39-14 44-58 52-27 55-75 59-56 63-34 67-42 76-69 85-54 86-38 90-51 93-33 99-51 107-40 114-39
2-42 3-25 9-50 15-56 23-42 27-27 34-59 37-57 38-35 43-30 53-66 56-46 59-45 63-60 67-40 76-65 85-41 86-46 90-31 93-48 100-59 110-48 116-56
2-20 3-34 10-30 15-27 23-44 26-40 34-54 36-45 39-12 41-54 52-27 55-67 59-57 63-63 67-56 76-43 85-80 86-42 90-43 93-36 98-58 107-51 115-31
2-37 6-65 10-50 14-45 23-47 27-52 34-48 36-61 39-47 44-64 52-65 57-67 59-36 65-53 67-70 76-62 85-94 86-27 90-63 93-69 98-40 111-47 117-27
2-60 3-28 9-56 13-44 24-22 28-34 34-44 37-52 39-55 43-42 53-47 54-35 60-40 63-55 67-49 76-48 85-39 86-58 90-41 94-41 98-59 107-65 114-47
2-62 6-30 10-3 14-33 23-76 26-61 34-51 36-64 39-36 44-53 52-29 57-43 59-54 65-9 67-52 76-44 85-19 86-17 90-49 93-62 99-66 111-24 114-40
1-53 3-61 9-68 13-64 23-68 25-70 34-32 36-39 38-37 43-57 52-64 54-50 59-23 63-37 67-72 76-44 85-45 86-26 90-49 93-38 99-60 107-33 114-40
2-49 5-25 11-54 13-35 24-52 28-58 34-66 36-58 38-83 42-52 52-33 54-36 59-34 63-61 67-62 76-49 85-59 86-72 90-76 93-47 99-42 110-57 113-52
2-66 4-34 10-49 14-64 23-16 27-77 34-38 36-75 39-47 44-31 52-47 55-49 59-62 63-51 67-74 76-52 85-12 86-78 90-32 93-58 99-32 107-36 115-56
2-49 4-46 9-9 15-35 23-59 27-51 34-33 36-51 39-47 41-35 52-30 55-28 59-35 63-47 67-41 76-28 85-50 86-83 90-51 93-53 99-59 107-59 114-37
2-52 4-66 10-26 15-63 23-51 27-39 34-49 36-51 39-61 40-58 52-26 55-46 59-82 63-62 67-68 76-30 85-64 86-46 90-53 93-20 99-64 108-80 115-67
2-73 6-35 11-51 13-50 24-56 28-44 34-39 36-41 38-47 40-39 52-71 54-41 59-66 63-37 67-50 76-40 85-67 86-49 90-39 93-63 99-53 110-65 113-49
2-36 3-46 9-74 15-30 23-54 26-78 34-72 36-60 39-26 44-19 52-54 55-48 59-50 63-45 67-46 76-58 85-31 86-65 90-54 93-35 98-46 108-43 115-37
2-28 4-49 10-67 15-64 23-43 27-33 34-36 36-38 39-40 42-43 52-27 55-40 59-51 63-60 67-57 76-68 85-44 86-53 90-53 93-41 98-55 108-45 114-79
2-71 4-54 10-50 15-60 23-30 26-73 34-70 36-33 39-69 42-49 52-32 55-34 59-48 63-36 67-83 76-65 85-49 86-72 90-98 93-53 99-47 108-35 115-34
2-52 6-74 10-60 13-62 23-54 27-57 34-44 36-22 39-75 44-29 52-31 57-42 59-41 65-66 67-57 76-53 85-79 86-38 90-63 93-49 99-34 107-11 114-32
1-56 3-43 10-30 15-37 23-50 25-60 34-51 36-56 38-51 40-46 52-32 54-58 59-29 63-36 67-39 76-49 85-38 86-26 90-15 93-32 98-57 110-50 114-71
2-57 3-45 9-34 15-70 23-24 26-16 34-66 36-53 39-34 41-47 52-58 55-55 59-74 63-53 67-32 76-89 85-29 86-76 90-75 93-61 99-55 108-59 114-40
2-45 3-56 10-52 15-38 23-15 26-45 34-39 36-37 39-41 41-56 52-47 55-15 59-83 63-41 67-56 76-48 85-74 86-35 90-48 93-48 99-50 107-86 115-48
2-51 6-66 11-61 15-50 23-40 27-53 34-71 37-58 38-37 44-66 53-43 56-49 59-44 63-40 67-77 76-76 85-64 86-53 90-36 93-57 100-16 110-69 116-59
2-78 6-31 11-61 16-52 24-50 28-39 34-36 36-28 38-18 42-40 52-76 54-42 59-49 63-55 67-37 76-24 85-25 86-41 90-33 93-45 98-30 110-57 113-54
2-58 6-51 9-39 16-44 24-57 28-51 34-57 37-63 39-40 43-49 53-64 54-52 59-27 63-32 67-15 76-28 85-49 86-54 90-57 94-64 98-43 109-21 114-61
2-62 3-59 10-45 14-36 23-52 26-75 34-34 36-25 39-70 42-53 52-25 55-17 59-72 63-59 67-35 76-50 85-48 86-37 90-53 93-44 99-23 107-37 115-70
2-42 4-46 9-51 15-51 23-14 26-40 34-55 36-54 39-42 40-76 52-43 55-43 59-24 63-43 67-41 76-55 85-47 86-14 90-45 93-50 99-40 107-54 115-21
1-40 6-56 10-44 13-62 23-55 25-16 34-24 36-46 38-63 44-28 52-62 54-44 59-68 63-40 67-55 76-72 85-38 86-59 90-31 93-64 98-88 107-61 113-66
2-89 3-68 9-29 15-39 23-25 27-38 34-49 36-61 39-31 41-51 52-49 55-62 59-83 63-58 67-44 76-46 85-59 86-32 90-39 93-78 98-61 108-55 115-42
1-16 6-58 9-58 13-59 23-51 25-80 34-59 36-56 38-48 44-52 52-56 54-71 59-47 63-58 67-42 76-48 85-34 86-49 90-25 93-43 98-58 110-63 113-49
2-45 3-28 10-22 15-75 23-38 27-36 34-60 36-50 39-52 40-21 52-77 55-54 59-56 63-47 67-45 76-24 85-55 86-35 90-46 93-40 99-16 107-46 114-26
2-52 3-46 10-11 14-65 23-29 26-62 34-61 36-73 39-60 40-22 52-57 55-43 59-22 63-53 67-56 76-25 85-76 86-62 90-38 93-49 99-69 108-32 115-54
2-66 6-53 10-27 14-33 23-48 26-31 34-37 36-64 39-81 41-44 52-44 57-59 59-98 65-80 67-48 76-71 85-61 86-53 90-45 93-47 99-44 107-55 117-67
2-64 3-18 10-42 13-28 23-39 26-71 34-68 36-66 39-36 44-36 52-31 57-43 59-65 65-53 67-46 76-52 85-60 86-52 90-58 93-29 99-44 107-52 117-37
2-48 6-60 10-47 13-25 23-76 26-54 34-57 36-23 39-81 44-35 52-62 57-31 59-46 65-52 67-59 76-60 85-59 86-55 90-63 93-35 99-62 111-40 114-48
2-57 3-42 10-78 15-44 23-69 26-88 34-41 36-55 39-77 44-30 52-63 55-61 59-55 63-34 67-69 76-77 85-46 86-61 90-60 93-55 99-32 108-64 115-59
2-61 6-41 11-59 13-53 24-38 28-38 34-30 37-39 39-78 45-49 53-35 54-25 59-20 63-59 67-48 76-69 85-64 86-63 90-47 94-43 98-71 107-62 114-57
2-37 3-66 9-42 14-51 23-52 27-45 34-32 36-60 39-52 40-24 52-65 55-49 59-43 63-49 67-2 76-35 85-44 86-35 90-44 93-70 99-45 108-39 115-48
1-72 3-41 10-57 15-50 23-52 25-35 34-58 36-51 38-40 44-40 52-44 54-53 59-50 63-33 67-25 76-34 85-41 86-59 90-53 93-47 99-25 107-36 114-39
2-28 4-27 10-43 14-57 23-45 26-70 34-35 36-51 39-28 41-16 52-52 55-29 59-43 63-53 67-46 76-69 85-40 86-52 90-50 93-18 99-38 108-60 115-63
2-71 5-41 11-35 13-49 24-44 28-51 34-19 36-45 38-28 43-57 52-38 54-47 59-35 63-66 67-31 76-23 85-61 86-36 90-29 93-48 99-48 110-92 113-45
2-57 3-33 9-42 14-27 23-59 27-33 34-29 36-44 39-57 40-31 52-79 55-74 59-52 63-41 67-39 76-72 85-76 86-56 90-70 93-56 98-9 107-55 115-22
2-68 4-49 10-46 15-35 23-39 27-71 34-28 36-50 39-39 41-52 52-54 55-50 59-40 63-49 67-41 76-30 85-66 86-52 90-44 93-45 98-38 108-45 115-75
2-65 6-42 10-68 13-68 23-54 26-51 34-74 36-79 39-52 41-67 52-48 57-61 59-34 65-50 67-36 76-32 85-52 86-49 90-39 93-58 98-70 107-23 114-40
2-20 4-61 10-52 14-68 23-36 26-32 34-70 36-38 39-53 42-56 52-58 55-62 59-59 63-48 67-55 76-50 85-63 86-25 90-61 93-70 98-46 107-39 115-34
2-29 4-32 10-61 15-45 23-45 26-62 34-34 36-54 39-35 42-50 52-62 55-34 59-35 63-45 67-16 76-18 85-58 86-21 90-75 93-27 98-77 107-46 114-43
2-82 3-45 10-36 13-41 23-63 27-69 34-20 36-37 39-42 41-25 52-41 57-41 59-44 65-61 67-54 76-35 85-68 86-30 90-49 93-30 99-17 111-53 117-61
2-60 6-34 11-65 16-24 24-74 28-54 34-29 36-53 38-29 43-44 52-67 54-46 59-48 63-47 67-78 76-47 85-55 86-36 90-25 93-14 99-57 111-52 113-45
2-30 3-32 11-32 16-57 24-38 28-59 34-58 36-32 38-61 42-48 52-20 54-64 59-55 63-44 67-28 76-80 85-34 86-52 90-49 93-87 98-51 111-46 113-72
2-64 4-51 10-31 14-69 23-44 27-31 34-55 36-39 39-56 41-55 52-15 55-57 59-22 63-30 67-53 76-36 85-56 86-21 90-65 93-30 98-30 107-57 114-28
2-45 3-66 9-55 14-67 23-44 27-46 34-84 36-64 39-55 41-44 52-33 55-45 59-25 63-41 67-26 76-69 85-54 86-58 90-27 93-41 98-71 107-60 115-49
2-58 4-61 10-56 15-34 23-70 27-63 34-38 36-61 39-23 40-66 52-36 55-79 59-51 63-52 67-25 76-47 85-44 86-28 90-65 93-32 99-25 107-34 114-41
2-61 3-54 9-57 15-34 23-43 26-39 34-31 36-61 39-72 42-41 52-55 55-67 59-36 63-41 67-36 76-56 85-35 86-37 90-63 93-33 98-58 107-71 115-85
2-35 4-59 9-42 14-58 23-58 26-58 34-44 36-66 39-36 42-57 52-44 55-67 59-27 63-65 67-38 76-54 85-45 86-45 90-55 93-46 99-35 108-56 115-22
2-35 3-32 9-64 14-24 23-48 26-58 34-69 36-46 39-32 40-73 52-54 55-46 59-33 63-37 67-47 76-44 85-76 86-45 90-46 93-79 98-40 107-46 115-25
2-96 3-45 11-55 16-68 24-38 28-51 34-49 37-55 39-35 43-58 53-58 54-38 60-20 64-55 67-67 76-67 85-26 86-45 90-72 94-61 98-29 107-41 114-35
2-34 6-81 9-51 14-6 23-53 26-60 34-27 37-43 38-20 43-43 53-60 56-62 59-99 63-31 67-40 76-54 85-48 86-41 90-66 93-64 99-76 110-59 116-41
1-43 3-78 10-46 15-52 23-34 25-40 34-51 36-73 38-58 43-74 52-44 54-27 59-52 63-43 67-47 76-67 85-39 86-77 90-48 93-77 98-57 107-65 114-38
2-74 3-52 11-68 15-58 24-31 28-92 34-34 37-32 39-54 40-44 53-34 54-42 60-56 63-48 67-49 76-41 85-35 86-17 90-48 94-30 98-73 109-34 114-58
2-52 4-46 10-60 15-47 23-67 26-48 34-51 36-54 39-42 44-45 52-51 55-24 59-67 63-61 67-47 76-31 85-52 86-47 90-27 93-60 98-56 107-38 114-49
2-77 3-91 9-21 14-40 23-46 27-77 34-58 37-29 38-70 44-20 53-38 56-37 59-37 63-30 67-52 76-57 85-41 86-58 90-47 93-50 99-34 110-54 116-39
2-79 4-62 10-41 15-82 23-51 26-60 34-36 36-43 39-61 41-84 52-18 55-41 59-51 63-41 67-25 76-42 85-52 86-57 90-71 93-58 98-79 107-50 114-40
