1-59 2-44 3-54 4-16 
1-42 2-22 3-44 4-73 
1-48 2-49 3-85 4-37 
1-96 2-57 3-54 4-30 
1-71 2-10 3-53 4-73 
1-51 2-55 3-57 4-44 
1-31 2-43 3-82 4-43 
1-4 2-66 3-59 4-34 
1-53 2-33 3-71 4-48 
1-74 2-30 3-58 4-43 
1-63 2-45 3-46 4-25 
1-39 2-42 3-43 4-39 
1-48 2-47 3-34 4-32 
1-33 2-57 3-51 4-90 
1-44 2-49 3-35 4-39 
1-57 2-86 3-36 4-62 
1-49 2-45 3-44 4-24 
1-35 2-39 3-66 4-58 
1-67 2-34 3-43 4-64 
1-52 2-46 3-55 4-49 
1-47 2-65 3-49 4-63 
1-68 2-65 3-35 4-52 
1-45 2-66 3-33 4-42 
1-33 2-65 3-41 4-68 
1-60 2-43 3-59 4-37 
1-62 2-66 3-43 4-47 
1-37 2-40 3-78 4-50 
1-29 2-36 3-16 4-35 
1-42 2-50 3-58 4-70 
1-52 2-60 3-61 4-53 
1-63 2-38 3-80 4-28 
1-55 2-60 3-52 4-64 
1-35 2-58 3-22 4-64 
1-51 2-58 3-66 4-41 
1-32 2-56 3-1 4-37 
1-69 2-61 3-49 4-47 
1-82 2-22 3-36 4-7 
1-40 2-37 3-29 4-53 
1-39 2-41 3-66 4-27 
1-59 2-22 3-39 4-48 
1-78 2-32 3-41 4-25 
1-55 2-37 3-73 4-41 
1-64 2-73 3-38 4-56 
1-59 2-40 3-41 4-54 
1-37 2-55 3-56 4-56 
1-49 2-40 3-53 4-44 
1-51 2-42 3-35 4-21 
1-64 2-34 3-56 4-46 
1-38 2-18 3-53 4-93 
1-58 2-49 3-50 4-56 
1-46 2-44 3-34 4-19 
1-45 2-29 3-32 4-41 
1-84 2-67 3-44 4-75 
1-90 2-49 3-53 4-26 
1-52 2-28 3-6 4-56 
1-69 2-53 3-68 4-56 
1-30 2-49 3-51 4-51 
1-48 2-63 3-72 4-11 
1-30 2-57 3-76 4-55 
1-69 2-65 3-23 4-32 
1-62 2-43 3-37 4-53 
1-43 2-30 3-33 4-56 
1-2 2-47 3-24 4-44 
1-59 2-37 3-31 4-38 
1-74 2-35 3-58 4-39 
1-26 2-56 3-70 4-42 
1-36 2-60 3-45 4-45 
1-52 2-74 3-28 4-41 
1-35 2-65 3-63 4-45 
1-41 2-35 3-59 4-60 
1-60 2-50 3-34 4-33 
1-40 2-27 3-73 4-45 
1-22 2-46 3-52 4-55 
1-34 2-38 3-46 4-58 
1-78 2-39 3-58 4-58 
1-67 2-45 3-61 4-41 
1-38 2-68 3-43 4-39 
1-35 2-60 3-66 4-62 
1-54 2-58 3-51 4-52 
1-61 2-28 3-42 4-43 
1-43 2-63 3-45 4-29 
1-39 2-32 3-52 4-47 
1-43 2-61 3-31 4-10 
1-38 2-58 3-73 4-38 
1-10 2-61 3-55 4-42 
1-19 2-73 3-39 4-42 
1-30 2-58 3-33 4-48 
1-63 2-68 3-38 4-41 
1-54 2-42 3-35 4-11 
1-36 2-63 3-60 4-47 
1-51 2-64 3-49 4-44 
1-55 2-56 3-52 4-57 
1-32 2-29 3-70 4-24 
1-58 2-77 3-51 4-53 
1-61 2-17 3-55 4-48 
1-37 2-78 3-61 4-56 
1-26 2-61 3-75 4-57 
1-20 2-43 3-58 4-27 
1-52 2-58 3-69 4-51 
1-64 2-45 3-48 4-14 
1-46 2-61 3-44 4-89 
1-31 2-57 3-36 4-46 
1-52 2-58 3-46 4-26 
1-43 2-60 3-58 4-43 
1-56 2-61 3-34 4-71 
1-43 2-54 3-60 4-20 
1-56 2-54 3-19 4-39 
1-36 2-66 3-35 4-29 
1-25 2-46 3-44 4-52 
1-44 2-41 3-33 4-74 
1-55 2-61 3-56 4-29 
1-47 2-13 3-75 4-44 
1-31 2-50 3-54 4-36 
1-43 2-47 3-17 4-61 
1-37 2-41 3-65 4-36 
1-59 2-56 3-65 4-34 
1-52 2-56 3-49 4-57 
1-48 2-59 3-63 4-29 
1-26 2-55 3-62 4-54 
1-39 2-49 3-36 4-40 
1-67 2-68 3-56 4-33 
1-32 2-8 3-84 4-27 
1-54 2-50 3-34 4-71 
1-33 2-50 3-79 4-29 
1-42 2-44 3-52 4-59 
1-60 2-37 3-16 4-41 
1-39 2-67 3-45 4-68 
1-55 2-20 3-72 4-27 
1-34 2-71 3-59 4-31 
1-43 2-62 3-35 4-57 
1-2 2-37 3-30 4-28 
1-77 2-55 3-56 4-58 
1-57 2-49 3-32 4-18 
1-41 2-68 3-56 4-64 
1-67 2-60 3-16 4-67 
1-60 2-41 3-40 4-57 
1-42 2-39 3-79 4-54 
1-35 2-38 3-60 4-60 
1-58 2-27 3-73 4-32 
1-44 2-48 3-34 4-26 
1-44 2-44 3-60 4-59 
1-56 2-79 3-40 4-70 
1-60 2-60 3-52 4-51 
1-40 2-39 3-59 4-49 
1-56 2-45 3-60 4-56 
1-22 2-30 3-51 4-60 
1-49 2-42 3-67 4-46 
1-64 2-34 3-70 4-28 
1-51 2-48 3-46 4-69 
1-65 2-52 3-65 4-61 
1-71 2-46 3-30 4-72 
1-69 2-39 3-53 4-53 
1-64 2-57 3-59 4-57 
1-51 2-50 3-53 4-26 
1-44 2-44 3-69 4-52 
1-73 2-49 3-60 4-55 
1-43 2-29 3-19 4-44 
1-57 2-41 3-67 4-33 
1-56 2-61 3-33 4-36 
1-32 2-39 3-44 4-56 
1-67 2-43 3-55 4-30 
1-65 2-44 3-53 4-43 
1-57 2-43 3-66 4-64 
1-65 2-50 3-74 4-73 
1-42 2-56 3-55 4-51 
1-47 2-73 3-61 4-55 
1-51 2-53 3-80 4-62 
1-44 2-59 3-40 4-50 
1-53 2-48 3-64 4-21 
1-48 2-45 3-63 4-43 
1-58 2-56 3-70 4-66 
1-48 2-62 3-60 4-48 
1-62 2-47 3-62 4-57 
1-41 2-76 3-57 4-55 
1-49 2-42 3-61 4-36 
1-55 2-59 3-20 4-37 
1-52 2-31 3-51 4-53 
1-66 2-57 3-69 4-37 
1-48 2-52 3-60 4-36 
1-25 2-26 3-38 4-33 
1-34 2-73 3-81 4-55 
1-32 2-49 3-54 4-43 
1-78 2-67 3-33 4-35 
1-43 2-36 3-57 4-53 
1-45 2-87 3-52 4-70 
1-41 2-55 3-28 4-39 
1-24 2-20 3-70 4-59 
1-48 2-31 3-69 4-67 
1-27 2-37 3-73 4-85 
1-41 2-72 3-36 4-45 
1-39 2-42 3-78 4-53 
1-55 2-40 3-28 4-66 
1-46 2-55 3-39 4-28 
1-86 2-55 3-61 4-58 
1-35 2-76 3-62 4-76 
1-53 2-39 3-82 4-68 
1-24 2-55 3-38 4-69 
1-34 2-25 3-61 4-67 
1-59 2-63 3-45 4-44 
1-73 2-50 3-56 4-36 
1-56 2-34 3-53 4-32 
1-44 2-37 3-70 4-46 
1-61 2-52 3-45 4-55 
1-74 2-49 3-50 4-71 
1-81 2-36 3-60 4-58 
1-41 2-17 3-56 4-60 
1-45 2-74 3-46 4-63 
1-40 2-80 3-26 4-56 
1-43 2-35 3-43 4-65 
1-63 2-46 3-35 4-44 
1-26 2-49 3-57 4-52 
1-37 2-31 3-9 4-30 
1-26 2-41 3-49 4-58 
1-23 2-37 3-70 4-103 
1-59 2-40 3-45 4-60 
1-49 2-64 3-51 4-64 
1-40 2-59 3-58 4-51 
1-39 2-22 3-61 4-60 
1-8 2-61 3-11 4-69 
1-56 2-59 3-15 4-44 
1-59 2-58 3-90 4-24 
1-70 2-48 3-52 4-20 
1-48 2-58 3-51 4-64 
1-18 2-43 3-51 4-64 
1-58 2-31 3-46 4-56 
1-75 2-31 3-35 4-53 
1-67 2-35 3-30 4-14 
1-59 2-29 3-69 4-31 
1-61 2-41 3-62 4-49 
1-50 2-33 3-32 4-54 
1-23 2-65 3-54 4-2 
1-33 2-42 3-49 4-49 
1-51 2-60 3-59 4-36 
1-39 2-47 3-48 4-30 
1-39 2-88 3-40 4-54 
1-27 2-59 3-30 4-48 
1-71 2-33 3-62 4-47 
1-52 2-61 3-50 4-24 
1-15 2-39 3-64 4-58 
1-50 2-57 3-80 4-36 
1-55 2-72 3-25 4-49 
1-18 2-34 3-46 4-40 
1-51 2-25 3-26 4-56 
1-56 2-45 3-21 4-39 
1-33 2-66 3-51 4-48 
1-49 2-47 3-50 4-21 
1-40 2-46 3-28 4-42 
1-44 2-50 3-52 4-39 
1-50 2-54 3-36 4-22 
1-45 2-36 3-67 4-40 
1-47 2-59 3-68 4-49 
1-50 2-25 3-62 4-62 
1-24 2-56 3-51 4-58 
1-24 2-40 3-60 4-49 
1-46 2-58 3-40 4-39 
1-34 2-62 3-52 4-54 
1-37 2-58 3-44 4-58 
1-55 2-55 3-28 4-69 
1-54 2-57 3-35 4-63 
1-55 2-78 3-53 4-52 
1-44 2-60 3-15 4-52 
1-42 2-70 3-68 4-32 
1-58 2-31 3-40 4-70 
1-19 2-68 3-30 4-37 
1-45 2-29 3-41 4-14 
1-44 2-54 3-18 4-32 
1-38 2-43 3-53 4-52 
1-48 2-31 3-56 4-52 
1-72 2-51 3-58 4-46 
1-67 2-53 3-30 4-36 
1-54 2-32 3-60 4-51 
1-46 2-39 3-50 4-40 
1-52 2-45 3-39 4-31 
1-48 2-64 3-76 4-75 
1-39 2-36 3-65 4-50 
1-49 2-51 3-26 4-78 
1-32 2-21 3-27 4-56 
1-72 2-52 3-66 4-53 
1-62 2-32 3-88 4-21 
1-26 2-50 3-41 4-14 
1-36 2-46 3-39 4-42 
1-59 2-20 3-44 4-26 
1-39 2-26 3-39 4-69 
1-57 2-56 3-23 4-31 
1-37 2-49 3-57 4-45 
1-53 2-51 3-72 4-48 
1-35 2-49 3-47 4-28 
1-38 2-69 3-39 4-47 
1-46 2-40 3-51 4-10 
1-32 2-39 3-37 4-60 
1-53 2-18 3-48 4-46 
1-51 2-65 3-66 4-86 
1-39 2-74 3-56 4-49 
1-17 2-49 3-66 4-70 
1-17 2-79 3-36 4-66 
1-36 2-50 3-52 4-70 
1-44 2-47 3-31 4-48 
1-18 2-60 3-42 4-85 
1-64 2-37 3-76 4-49 
1-49 2-56 3-43 4-84 
1-39 2-34 3-52 4-62 
1-55 2-51 3-54 4-38 
1-38 2-36 3-60 4-81 
1-35 2-45 3-58 4-76 
1-39 2-57 3-70 4-45 
1-29 2-41 3-54 4-34 
1-74 2-70 3-47 4-25 
1-39 2-31 3-48 4-41 
1-65 2-41 3-47 4-41 
1-48 2-73 3-36 4-27 
1-65 2-52 3-51 4-47 
1-59 2-48 3-75 4-31 
1-48 2-25 3-40 4-52 
1-62 2-46 3-62 4-70 
1-56 2-65 3-70 4-73 
1-36 2-49 3-71 4-69 
1-62 2-57 3-44 4-24 
1-60 2-37 3-76 4-64 
1-51 2-52 3-30 4-64 
1-18 2-46 3-48 4-57 
1-31 2-40 3-40 4-69 
1-64 2-10 3-17 4-33 
1-70 2-70 3-41 4-29 
1-41 2-41 3-53 4-56 
1-30 2-16 3-79 4-62 
1-61 2-25 3-27 4-57 
1-68 2-23 3-41 4-44 
1-53 2-44 3-42 4-62 
1-26 2-39 3-55 4-51 
1-56 2-45 3-52 4-61 
1-52 2-40 3-73 4-56 
1-45 2-64 3-35 4-66 
1-53 2-36 3-41 4-28 
1-49 2-40 3-62 4-54 
1-42 2-29 3-36 4-64 
1-36 2-50 3-50 4-38 
1-34 2-42 3-31 4-49 
1-47 2-54 3-46 4-48 
1-51 2-41 3-51 4-23 
1-34 2-50 3-43 4-45 
1-53 2-47 3-35 4-48 
1-48 2-70 3-55 4-63 
1-39 2-41 3-76 4-44 
1-50 2-36 3-38 4-41 
1-53 2-51 3-55 4-45 
1-33 2-61 3-50 4-55 
1-57 2-65 3-70 4-71 
1-23 2-65 3-51 4-27 
1-63 2-57 3-75 4-60 
1-27 2-25 3-52 4-63 
1-44 2-58 3-48 4-37 
1-38 2-20 3-58 4-36 
1-39 2-44 3-14 4-38 
1-84 2-40 3-49 4-37 
1-41 2-68 3-38 4-41 
1-30 2-54 3-67 4-52 
1-54 2-45 3-57 4-57 
1-37 2-50 3-28 4-28 
1-45 2-40 3-37 4-33 
1-47 2-50 3-33 4-36 
1-52 2-28 3-40 4-53 
1-43 2-12 3-48 4-41 
1-38 2-36 3-51 4-53 
1-43 2-68 3-38 4-49 
1-66 2-35 3-62 4-49 
1-48 2-46 3-40 4-41 
1-59 2-32 3-34 4-64 
1-30 2-39 3-66 4-39 
1-72 2-38 3-65 4-58 
1-57 2-47 3-39 4-52 
1-47 2-23 3-43 4-56 
1-37 2-48 3-58 4-64 
1-64 2-40 3-85 4-21 
1-43 2-47 3-65 4-74 
1-8 2-66 3-63 4-46 
1-72 2-50 3-46 4-66 
1-36 2-23 3-60 4-28 
1-42 2-27 3-58 4-30 
1-59 2-79 3-56 4-54 
1-34 2-17 3-54 4-60 
1-51 2-57 3-42 4-62 
1-34 2-56 3-10 4-59 
1-41 2-23 3-59 4-30 
1-39 2-70 3-34 4-41 
1-52 2-38 3-45 4-40 
1-45 2-56 3-69 4-40 
1-53 2-58 3-64 4-76 
1-38 2-45 3-44 4-29 
1-53 2-59 3-36 4-29 
1-61 2-55 3-58 4-62 
1-39 2-72 3-34 4-63 
1-48 2-13 3-42 4-58 
1-36 2-75 3-74 4-70 
1-63 2-60 3-45 4-57 
1-16 2-44 3-41 4-56 
1-45 2-25 3-67 4-41 
1-18 2-40 3-54 4-56 
1-67 2-29 3-12 4-63 
1-41 2-57 3-50 4-56 
1-22 2-32 3-49 4-46 
1-76 2-47 3-34 4-77 
1-75 2-88 3-51 4-63 
1-37 2-77 3-60 4-47 
1-58 2-33 3-58 4-56 
1-22 2-62 3-56 4-34 
1-59 2-59 3-66 4-56 
1-51 2-57 3-64 4-64 
1-43 2-40 3-46 4-66 
1-68 2-51 3-61 4-48 
1-6 2-54 3-56 4-62 
1-50 2-32 3-54 4-35 
1-44 2-51 3-29 4-50 
1-31 2-52 3-62 4-38 
1-34 2-57 3-50 4-55 
1-48 2-28 3-36 4-36 
1-60 2-45 3-54 4-46 
1-49 2-32 3-34 4-54 
1-60 2-21 3-69 4-58 
1-42 2-38 3-60 4-28 
1-36 2-56 3-38 4-57 
1-63 2-74 3-45 4-25 
1-26 2-41 3-16 4-58 
1-66 2-49 3-38 4-51 
1-33 2-63 3-50 4-56 
1-69 2-57 3-51 4-38 
1-47 2-35 3-52 4-73 
1-65 2-56 3-47 4-69 
1-65 2-9 3-39 4-48 
1-34 2-41 3-50 4-33 
1-71 2-53 3-49 4-83 
1-40 2-40 3-73 4-38 
1-41 2-57 3-50 4-43 
1-53 2-51 3-50 4-59 
1-24 2-59 3-39 4-24 
1-30 2-43 3-85 4-63 
1-61 2-76 3-45 4-22 
1-55 2-68 3-60 4-30 
1-61 2-61 3-51 4-43 
1-49 2-46 3-57 4-35 
1-39 2-37 3-54 4-14 
1-40 2-28 3-57 4-53 
1-43 2-55 3-44 4-46 
1-33 2-68 3-29 4-58 
1-70 2-56 3-41 4-57 
1-28 2-45 3-49 4-50 
1-28 2-33 3-81 4-10 
1-66 2-54 3-52 4-50 
1-52 2-60 3-49 4-24 
1-59 2-57 3-49 4-41 
1-7 2-45 3-70 4-46 
1-49 2-38 3-41 4-78 
1-39 2-2 3-42 4-30 
1-56 2-57 3-43 4-49 
1-53 2-51 3-54 4-44 
1-41 2-50 3-71 4-50 
1-24 2-55 3-79 4-74 
1-1 2-45 3-56 4-48 
1-52 2-14 3-41 4-60 
1-58 2-17 3-40 4-55 
1-64 2-53 3-84 4-65 
1-38 2-36 3-50 4-42 
1-14 2-72 3-9 4-59 
1-17 2-61 3-56 4-37 
1-59 2-53 3-33 4-48 
1-60 2-74 3-40 4-40 
1-52 2-49 3-55 4-49 
1-35 2-55 3-40 4-68 
1-54 2-44 3-43 4-29 
1-65 2-38 3-44 4-55 
1-63 2-64 3-42 4-36 
1-48 2-53 3-31 4-52 
1-38 2-49 3-76 4-53 
1-63 2-51 3-39 4-43 
1-22 2-34 3-55 4-41 
1-24 2-48 3-53 4-41 
1-70 2-54 3-49 4-53 
1-40 2-58 3-47 4-24 
1-66 2-78 3-74 4-31 
1-47 2-78 3-46 4-47 
1-33 2-54 3-73 4-81 
1-65 2-47 3-71 4-21 
1-72 2-12 3-55 4-63 
1-28 2-62 3-57 4-62 
1-42 2-47 3-72 4-32 
1-41 2-34 3-19 4-43 
1-40 2-46 3-42 4-55 
1-34 2-25 3-38 4-72 
1-44 2-35 3-35 4-18 
1-41 2-47 3-28 4-87 
1-51 2-59 3-68 4-47 
1-34 2-47 3-64 4-68 
1-62 2-42 3-63 4-40 
1-48 2-54 3-52 4-32 
1-30 2-45 3-55 4-25 
1-32 2-41 3-61 4-45 
1-35 2-79 3-47 4-63 
1-39 2-61 3-65 4-44 
1-7 2-58 3-46 4-51 
1-37 2-32 3-52 4-56 
1-30 2-58 3-36 4-41 
1-55 2-30 3-52 4-44 
1-33 2-54 3-61 4-44 
1-48 2-36 3-47 4-49 
1-70 2-31 3-51 4-40 
1-77 2-56 3-51 4-70 
1-57 2-42 3-14 4-35 
1-54 2-17 3-73 4-37 
1-50 2-48 3-31 4-43 
1-52 2-46 3-53 4-77 
1-31 2-43 3-35 4-65 
1-43 2-80 3-35 4-29 
1-48 2-41 3-56 4-52 
1-80 2-43 3-49 4-45 
1-72 2-56 3-68 4-43 
1-55 2-41 3-39 4-35 
1-63 2-68 3-55 4-43 
1-79 2-45 3-55 4-45 
1-31 2-56 3-38 4-27 
1-30 2-40 3-64 4-46 
1-44 2-50 3-39 4-31 
1-27 2-48 3-59 4-63 
1-94 2-71 3-16 4-50 
1-59 2-44 3-51 4-15 
1-26 2-61 3-47 4-68 
1-32 2-48 3-31 4-51 
1-58 2-83 3-53 4-43 
1-40 2-19 3-53 4-41 
1-48 2-38 3-76 4-48 
1-32 2-47 3-42 4-50 
1-47 2-37 3-28 4-20 
1-22 2-2 3-44 4-49 
1-55 2-58 3-55 4-43 
1-61 2-74 3-34 4-24 
1-48 2-21 3-5 4-36 
1-53 2-54 3-33 4-51 
1-44 2-61 3-54 4-40 
1-54 2-24 3-36 4-43 
1-20 2-68 3-47 4-37 
1-44 2-80 3-46 4-39 
1-51 2-66 3-35 4-10 
1-38 2-67 3-60 4-71 
1-77 2-55 3-35 4-64 
1-47 2-78 3-71 4-45 
1-57 2-49 3-56 4-28 
1-60 2-31 3-67 4-70 
1-34 2-60 3-34 4-37 
1-47 2-59 3-57 4-71 
1-31 2-51 3-72 4-31 
1-48 2-60 3-49 4-28 
1-48 2-44 3-19 4-48 
1-51 2-50 3-36 4-69 
1-42 2-48 3-84 4-66 
1-85 2-50 3-55 4-38 
1-57 2-51 3-52 4-40 
1-53 2-51 3-62 4-62 
1-28 2-74 3-57 4-50 
1-46 2-28 3-54 4-47 
1-72 2-55 3-46 4-33 
1-45 2-52 3-59 4-53 
1-55 2-48 3-57 4-44 
1-77 2-62 3-31 4-65 
1-47 2-36 3-36 4-43 
1-61 2-34 3-59 4-74 
1-53 2-53 3-66 4-45 
1-24 2-63 3-65 4-66 
1-46 2-32 3-49 4-47 
1-42 2-40 3-31 4-66 
1-12 2-82 3-71 4-63 
1-72 2-43 3-20 4-54 
1-27 2-73 3-39 4-63 
1-52 2-62 3-38 4-67 
1-39 2-55 3-44 4-58 
1-50 2-79 3-69 4-37 
1-48 2-56 3-49 4-58 
1-32 2-52 3-42 4-46 
1-42 2-52 3-29 4-47 
1-51 2-87 3-49 4-61 
1-41 2-54 3-44 4-58 
1-42 2-30 3-56 4-33 
1-35 2-34 3-85 4-65 
1-26 2-40 3-33 4-80 
1-24 2-32 3-64 4-32 
1-81 2-64 3-37 4-53 
1-43 2-48 3-41 4-49 
1-74 2-33 3-44 4-54 
1-58 2-37 3-71 4-68 
1-42 2-42 3-30 4-44 
1-47 2-51 3-26 4-34 
1-47 2-25 3-65 4-30 
1-36 2-45 3-53 4-35 
1-55 2-19 3-64 4-34 
1-34 2-23 3-73 4-29 
1-38 2-8 3-46 4-51 
1-55 2-39 3-62 4-49 
1-35 2-71 3-60 4-77 
1-52 2-32 3-48 4-47 
1-77 2-31 3-44 4-55 
1-64 2-40 3-31 4-25 
1-43 2-99 3-40 4-54 
1-42 2-66 3-35 4-44 
1-24 2-48 3-42 4-38 
1-43 2-42 3-41 4-25 
1-51 2-40 3-68 4-34 
1-53 2-25 3-69 4-37 
1-57 2-91 3-49 4-58 
1-32 2-56 3-30 4-32 
1-29 2-58 3-40 4-49 
1-20 2-65 3-38 4-45 
1-25 2-34 3-51 4-48 
1-66 2-77 3-63 4-43 
1-40 2-54 3-37 4-25 
1-49 2-52 3-51 4-47 
1-68 2-62 3-58 4-60 
1-54 2-46 3-68 4-46 
1-69 2-72 3-41 4-40 
1-35 2-64 3-56 4-37 
1-65 2-58 3-29 4-28 
1-55 2-45 3-47 4-51 
1-29 2-42 3-64 4-13 
1-53 2-37 3-36 4-62 
1-50 2-25 3-24 4-44 
1-46 2-46 3-37 4-53 
1-62 2-68 3-76 4-43 
1-50 2-17 3-53 4-40 
1-10 2-42 3-55 4-34 
1-64 2-47 3-49 4-67 
1-63 2-49 3-56 4-33 
1-39 2-28 3-76 4-31 
1-40 2-29 3-73 4-35 
1-43 2-31 3-68 4-23 
1-48 2-70 3-47 4-48 
1-45 2-35 3-64 4-39 
1-60 2-44 3-45 4-80 
1-27 2-39 3-50 4-43 
1-57 2-49 3-66 4-67 
1-30 2-36 3-49 4-46 
1-53 2-48 3-69 4-39 
1-23 2-28 3-50 4-57 
1-41 2-40 3-29 4-53 
1-49 2-51 3-44 4-49 
1-52 2-65 3-40 4-83 
1-39 2-47 3-44 4-41 
1-43 2-31 3-76 4-47 
1-45 2-48 3-44 4-34 
1-80 2-40 3-51 4-58 
1-55 2-50 3-81 4-53 
1-13 2-65 3-50 4-42 
1-62 2-44 3-17 4-20 
1-24 2-72 3-37 4-68 
1-41 2-52 3-65 4-62 
1-72 2-53 3-67 4-60 
1-51 2-61 3-55 4-40 
1-29 2-17 3-32 4-33 
1-38 2-53 3-43 4-27 
1-33 2-49 3-60 4-79 
1-54 2-40 3-52 4-56 
1-30 2-52 3-60 4-69 
1-35 2-30 3-44 4-63 
1-80 2-42 3-42 4-72 
1-53 2-51 3-60 4-60 
1-68 2-43 3-38 4-40 
1-76 2-57 3-56 4-69 
1-80 2-60 3-38 4-63 
1-57 2-32 3-32 4-68 
1-27 2-20 3-74 4-80 
1-49 2-58 3-51 4-55 
1-20 2-74 3-60 4-73 
1-43 2-36 3-47 4-48 
1-37 2-26 3-58 4-56 
1-20 2-42 3-73 4-33 
1-45 2-57 3-63 4-47 
1-23 2-48 3-67 4-45 
1-73 2-57 3-54 4-45 
1-16 2-40 3-34 4-36 
1-43 2-40 3-59 4-47 
1-29 2-24 3-28 4-46 
1-51 2-20 3-56 4-45 
1-37 2-61 3-64 4-32 
1-62 2-53 3-46 4-75 
1-38 2-16 3-26 4-43 
1-38 2-34 3-26 4-38 
1-37 2-34 3-49 4-43 
1-62 2-21 3-49 4-33 
1-26 2-33 3-51 4-57 
1-26 2-74 3-19 4-38 
1-65 2-65 3-67 4-18 
1-21 2-24 3-45 4-46 
1-54 2-38 3-46 4-36 
1-43 2-38 3-51 4-50 
1-40 2-65 3-26 4-33 
1-41 2-44 3-45 4-58 
1-74 2-58 3-60 4-52 
1-78 2-67 3-42 4-39 
1-35 2-39 3-26 4-51 
1-35 2-48 3-41 4-49 
1-50 2-34 3-42 4-75 
1-67 2-37 3-60 4-64 
1-19 2-44 3-65 4-43 
1-61 2-70 3-42 4-95 
1-40 2-46 3-70 4-50 
1-61 2-52 3-41 4-49 
1-23 2-52 3-25 4-50 
1-64 2-62 3-34 4-1 
1-50 2-45 3-39 4-70 
1-63 2-87 3-39 4-50 
1-68 2-41 3-27 4-14 
1-57 2-54 3-61 4-21 
1-57 2-43 3-21 4-66 
1-46 2-28 3-57 4-41 
1-37 2-39 3-41 4-47 
1-44 2-33 3-44 4-57 
1-76 2-54 3-56 4-22 
1-54 2-33 3-54 4-46 
1-47 2-26 3-34 4-83 
1-60 2-43 3-13 4-54 
1-44 2-39 3-54 4-43 
1-68 2-60 3-68 4-71 
1-45 2-31 3-67 4-37 
1-19 2-48 3-83 4-43 
1-40 2-48 3-39 4-17 
1-46 2-40 3-50 4-46 
1-16 2-42 3-54 4-39 
1-49 2-42 3-61 4-31 
1-41 2-46 3-60 4-34 
1-49 2-64 3-43 4-56 
1-40 2-45 3-64 4-46 
1-26 2-45 3-40 4-44 
1-62 2-60 3-53 4-55 
1-46 2-41 3-42 4-36 
1-45 2-52 3-65 4-78 
1-73 2-71 3-41 4-64 
1-44 2-17 3-36 4-27 
1-57 2-59 3-31 4-60 
1-70 2-26 3-52 4-25 
1-67 2-56 3-41 4-54 
1-52 2-32 3-62 4-46 
1-63 2-50 3-40 4-52 
1-56 2-53 3-74 4-53 
1-41 2-78 3-37 4-52 
1-34 2-65 3-42 4-42 
1-75 2-40 3-53 4-67 
1-60 2-33 3-49 4-42 
1-51 2-45 3-54 4-64 
1-49 2-55 3-27 4-46 
1-43 2-60 3-42 4-65 
1-45 2-27 3-55 4-44 
1-71 2-47 3-52 4-74 
1-43 2-27 3-55 4-51 
1-30 2-36 3-45 4-56 
1-67 2-62 3-57 4-59 
1-39 2-13 3-96 4-57 
1-14 2-51 3-47 4-1 
1-63 2-51 3-43 4-59 
1-45 2-46 3-24 4-78 
1-49 2-55 3-46 4-31 
1-51 2-36 3-32 4-23 
1-61 2-37 3-63 4-58 
1-83 2-67 3-79 4-39 
1-38 2-38 3-29 4-37 
1-27 2-68 3-44 4-59 
1-66 2-32 3-38 4-70 
1-35 2-44 3-40 4-66 
1-26 2-62 3-35 4-50 
1-78 2-46 3-39 4-70 
1-53 2-79 3-77 4-78 
1-79 2-19 3-40 4-51 
1-10 2-35 3-28 4-32 
1-33 2-64 3-47 4-37 
1-45 2-37 3-38 4-53 
1-57 2-39 3-57 4-54 
1-73 2-73 3-79 4-56 
1-36 2-28 3-59 4-49 
1-6 2-45 3-41 4-53 
1-27 2-48 3-41 4-49 
1-31 2-39 3-48 4-28 
1-48 2-28 3-25 4-34 
1-42 2-26 3-64 4-30 
1-57 2-33 3-56 4-33 
1-25 2-42 3-65 4-74 
1-63 2-50 3-46 4-54 
1-11 2-57 3-88 4-62 
1-55 2-56 3-30 4-55 
1-46 2-59 3-35 4-54 
1-29 2-52 3-32 4-64 
1-47 2-61 3-45 4-75 
1-48 2-64 3-76 4-42 
1-22 2-39 3-55 4-37 
1-51 2-61 3-22 4-87 
1-59 2-23 3-32 4-49 
1-39 2-28 3-48 4-16 
1-60 2-11 3-70 4-43 
1-22 2-70 3-64 4-37 
1-37 2-63 3-71 4-59 
1-44 2-22 3-24 4-35 
1-41 2-36 3-53 4-58 
1-40 2-37 3-44 4-65 
1-65 2-11 3-36 4-34 
1-20 2-16 3-29 4-32 
1-25 2-58 3-42 4-47 
1-43 2-56 3-54 4-1 
1-56 2-65 3-47 4-46 
1-61 2-31 3-40 4-31 
1-59 2-47 3-40 4-52 
1-49 2-38 3-67 4-34 
1-45 2-57 3-49 4-25 
1-55 2-52 3-62 4-56 
1-33 2-42 3-38 4-56 
1-54 2-55 3-49 4-66 
1-61 2-52 3-61 4-57 
1-66 2-20 3-31 4-71 
1-51 2-53 3-20 4-41 
1-31 2-30 3-41 4-28 
1-60 2-65 3-51 4-45 
1-60 2-28 3-37 4-63 
1-45 2-36 3-14 4-60 
1-29 2-73 3-66 4-30 
1-41 2-34 3-57 4-24 
1-51 2-24 3-52 4-17 
1-65 2-39 3-55 4-31 
1-36 2-60 3-65 4-23 
1-64 2-51 3-53 4-44 
1-39 2-57 3-42 4-41 
1-29 2-58 3-53 4-37 
